model,draw_index,predicted_numbers,actual_numbers,hit_count,exact_match
random_forest,155,"3,11,14,33,38,45","4,9,12,15,33,45",2,0
random_forest,156,"3,10,11,12,30,33","14,16,19,20,29,34",0,0
random_forest,157,"3,10,14,18,30,33","5,12,15,30,37,40",1,0
random_forest,158,"3,10,11,30,33,36","7,10,22,29,31,38",1,0
random_forest,159,"3,8,10,11,14,30","7,11,12,21,26,35",1,0
random_forest,160,"3,11,14,18,36,45","2,8,28,30,37,41",0,0
random_forest,161,"10,11,14,18,33,36","10,16,17,27,28,36",2,0
random_forest,162,"2,3,7,10,11,32","3,4,12,15,26,34",1,0
random_forest,163,"3,7,10,11,28,32","2,11,31,33,37,44",1,0
random_forest,164,"3,10,11,28,30,41","6,11,17,19,40,43",1,0
random_forest,165,"3,10,12,27,28,30","7,11,24,26,27,37",1,0
random_forest,166,"3,10,16,23,27,30","3,6,13,15,16,22",2,0
random_forest,167,"3,16,27,32,39,42","8,15,19,21,32,36",1,0
random_forest,168,"3,23,24,27,41,43","8,9,18,35,39,45",0,0
random_forest,169,"3,24,34,41,42,45","2,3,9,15,27,29",1,0
random_forest,170,"3,33,34,40,41,42","30,31,32,35,36,37",0,0
random_forest,171,"7,30,31,33,40,42","1,9,10,13,35,44",0,0
random_forest,172,"3,11,19,24,43,45","4,8,22,26,32,38",0,0
random_forest,173,"3,7,14,15,24,30","10,16,19,27,37,38",0,0
random_forest,174,"3,7,11,15,18,39","30,31,34,39,41,45",1,0
random_forest,175,"3,10,13,18,20,39","5,7,12,20,25,26",1,0
random_forest,176,"2,10,13,18,20,44","21,25,27,32,37,38",0,0
random_forest,177,"11,14,21,23,39,40","3,9,27,28,38,39",1,0
random_forest,178,"14,23,24,33,39,40","7,13,18,36,39,45",1,0
random_forest,179,"19,23,33,39,40,43","2,12,20,24,34,42",0,0
random_forest,180,"1,13,39,40,41,43","20,21,22,25,28,29",0,0
random_forest,181,"1,4,39,40,41,43","2,13,15,16,33,43",1,0
random_forest,182,"1,16,24,33,39,41","17,18,23,25,38,39",1,0
random_forest,183,"4,14,15,20,39,40","6,7,27,29,38,45",0,0
random_forest,184,"4,14,15,31,39,44","14,23,25,27,29,42",1,0
random_forest,185,"4,8,13,15,17,44","8,23,31,35,39,40",1,0
random_forest,186,"4,15,17,20,36,44","9,21,24,30,33,37",0,0
random_forest,187,"1,15,34,36,38,44","5,12,24,26,39,42",0,0
random_forest,188,"1,4,13,15,20,22","3,13,28,34,38,42",1,0
random_forest,189,"1,2,4,14,26,36","3,6,7,11,12,17",0,0
random_forest,190,"2,4,13,16,26,31","7,9,24,40,42,44",0,0
random_forest,191,"2,4,6,8,27,36","1,5,18,20,30,35",0,0
random_forest,192,"2,4,6,13,16,36","8,11,14,17,36,39",1,0
random_forest,193,"4,6,21,26,31,33","3,4,6,8,32,42",2,0
random_forest,194,"4,5,23,27,31,43","7,9,11,21,30,35",0,0
random_forest,195,"4,16,23,33,34,43","3,7,15,16,19,43",2,0
random_forest,196,"11,13,18,33,34,45","5,6,11,27,43,44",1,0
random_forest,197,"3,7,11,13,31,34","3,16,18,24,40,44",1,0
random_forest,198,"3,27,31,34,35,37","6,12,18,37,40,41",1,0
random_forest,199,"3,27,31,34,35,42","8,10,14,20,33,41",0,0
random_forest,200,"7,15,18,27,31,34","1,13,21,25,28,31",1,0
random_forest,201,"2,11,18,23,35,38","4,15,17,23,27,36",1,0
random_forest,202,"4,7,18,34,37,38","14,16,23,25,31,37",1,0
random_forest,203,"7,15,18,31,34,37","6,17,22,28,29,32",0,0
random_forest,204,"7,11,18,20,37,40","2,8,13,16,23,28",0,0
random_forest,205,"4,20,37,40,43,44","5,13,26,29,37,40",2,0
random_forest,206,"4,20,27,37,43,44","3,4,12,19,22,27",2,0
random_forest,207,"4,11,20,27,43,44","9,19,29,35,37,38",0,0
random_forest,208,"11,20,27,32,40,44","7,9,19,23,26,45",0,0
random_forest,209,"3,21,27,37,39,44","1,4,11,12,20,41",0,0
random_forest,210,"11,17,21,26,40,44","10,16,23,36,39,40",1,0
random_forest,211,"2,7,15,17,39,40","6,9,16,19,24,28",0,0
random_forest,212,"2,4,17,27,39,43","3,13,15,24,33,37",0,0
random_forest,213,"2,4,11,18,31,39","3,15,27,33,34,36",0,0
random_forest,214,"2,4,11,39,41,43","8,12,15,29,40,45",0,0
random_forest,215,"2,4,31,37,40,43","1,5,7,26,28,43",1,0
random_forest,216,"1,26,31,38,43,44","26,30,33,38,39,41",2,0
random_forest,217,"4,26,27,29,31,39","16,24,25,30,31,32",1,0
random_forest,218,"1,20,27,29,31,39","1,2,4,16,20,32",2,0
random_forest,219,"8,21,27,29,35,39","7,9,24,27,35,36",2,0
random_forest,220,"8,29,39,40,42,43","5,12,21,33,37,40",1,0
random_forest,221,"1,14,29,41,42,44","3,6,18,29,35,39",1,0
random_forest,222,"1,11,31,37,38,42","8,16,28,30,31,44",1,0
random_forest,223,"11,20,37,39,42,44","1,4,16,23,31,41",0,0
random_forest,224,"8,20,37,40,42,44","1,3,17,26,27,42",1,0
random_forest,225,"6,11,14,20,31,37","10,22,24,27,38,45",0,0
random_forest,226,"3,7,11,14,15,39","6,27,30,36,38,42",0,0
random_forest,227,"3,7,11,14,22,31","2,17,20,35,37,39",0,0
random_forest,228,"7,8,14,15,22,31","1,7,9,17,27,38",1,0
random_forest,229,"7,11,14,15,31,44","23,26,27,35,38,40",0,0
random_forest,230,"7,8,14,15,22,44","5,8,25,31,41,44",2,0
random_forest,231,"4,8,14,15,22,24","5,11,25,27,36,38",0,0
random_forest,232,"4,11,14,15,22,43","10,15,19,27,30,33",1,0
random_forest,233,"4,11,14,15,36,43","13,15,19,21,44,45",1,0
random_forest,234,"4,10,11,12,14,43","3,10,14,15,23,24",2,0
random_forest,235,"4,6,10,12,15,40","8,10,15,20,29,31",2,0
random_forest,236,"4,10,12,14,15,40","3,28,31,32,42,45",0,0
random_forest,237,"1,4,12,14,15,40","1,2,15,28,39,45",2,0
random_forest,238,"4,14,15,20,24,25","2,22,25,28,34,43",1,0
random_forest,239,"12,17,20,24,34,36","6,13,18,28,30,36",1,0
random_forest,240,"4,13,24,25,34,40","4,11,17,22,32,41",1,0
xgboost,0,"15,17,18,23,27,31","5,7,13,20,21,44",0,0
xgboost,1,"12,14,17,18,23,41","13,23,26,31,35,43",1,0
xgboost,2,"12,15,17,18,19,45","3,10,23,35,36,37",0,0
xgboost,3,"14,15,19,31,41,45","17,21,23,30,34,44",0,0
xgboost,4,"1,4,14,15,27,41","7,10,16,28,41,42",1,0
xgboost,5,"4,11,12,15,19,27","2,4,15,23,29,38",2,0
xgboost,6,"14,17,19,32,36,41","2,13,20,30,31,41",1,0
xgboost,7,"4,12,14,19,28,29","17,18,21,27,29,33",1,0
xgboost,8,"4,6,11,23,29,36","2,4,25,26,36,37",2,0
xgboost,9,"7,14,15,41,43,44","13,18,25,31,33,44",1,0
xgboost,10,"1,4,8,14,15,19","12,20,26,33,44,45",0,0
xgboost,11,"1,4,6,11,14,15","6,14,16,18,24,42",2,0
xgboost,12,"1,8,9,15,33,43","1,3,8,24,27,35",2,0
xgboost,13,"4,9,15,22,31,33","1,4,13,29,38,39",1,0
xgboost,14,"4,14,15,29,31,45","6,11,15,24,32,39",1,0
xgboost,15,"14,19,29,31,43,45","4,7,14,16,24,44",1,0
xgboost,16,"4,5,10,19,29,45","13,17,18,20,42,45",1,0
xgboost,17,"4,5,19,29,31,39","1,3,9,14,18,28",0,0
xgboost,18,"10,19,29,32,37,42","2,8,19,22,32,42",3,0
xgboost,19,"4,27,29,31,39,43","6,10,12,14,20,42",0,0
xgboost,20,"13,25,29,30,33,43","17,25,33,35,38,45",2,0
xgboost,21,"13,15,29,30,32,37","1,4,29,39,43,45",1,0
xgboost,22,"5,15,30,31,33,36","7,15,30,37,39,44",2,0
xgboost,23,"5,13,26,29,32,34","8,13,18,24,27,29",2,0
xgboost,24,"5,9,13,14,26,31","8,11,15,16,17,37",0,0
xgboost,25,"3,13,14,31,33,34","8,11,16,19,21,25",0,0
xgboost,26,"3,14,20,31,33,34","9,11,30,31,41,44",1,0
xgboost,27,"3,5,29,39,40,45","15,23,29,34,40,44",2,0
xgboost,28,"3,27,31,36,37,45","9,12,15,25,34,36",1,0
xgboost,29,"10,32,37,40,43,45","1,9,12,26,35,38",0,0
xgboost,30,"3,32,33,37,39,45","5,11,18,20,35,45",1,0
xgboost,31,"2,14,19,32,37,40","21,22,26,34,36,41",0,0
xgboost,32,"2,10,19,32,37,40","3,11,14,18,26,27",0,0
xgboost,33,"2,31,32,37,40,43","14,23,31,33,37,40",3,0
xgboost,34,"1,2,10,22,24,44","15,26,28,34,41,42",0,0
xgboost,35,"1,2,6,17,22,24","12,18,22,23,30,34",1,0
xgboost,36,"6,13,17,19,24,41","3,19,21,25,37,45",1,0
xgboost,37,"2,6,10,13,24,40","1,4,13,17,34,39",1,0
xgboost,38,"2,5,20,24,29,31","12,27,29,38,41,45",1,0
xgboost,39,"5,8,10,11,16,31","12,15,17,24,29,45",0,0
xgboost,40,"5,6,10,31,37,40","5,6,11,29,42,45",2,0
xgboost,41,"3,16,31,32,40,43","10,14,16,18,29,35",1,0
xgboost,42,"2,3,6,19,31,37","9,18,20,22,38,44",0,0
xgboost,43,"2,3,13,24,32,33","8,9,20,25,29,33",1,0
xgboost,44,"10,12,13,24,27,32","5,12,13,31,32,41",3,0
xgboost,45,"20,21,24,31,37,38","14,16,27,35,39,45",0,0
xgboost,46,"3,7,15,20,24,36","5,7,12,13,18,35",1,0
xgboost,47,"3,20,24,33,36,37","12,30,32,37,39,41",1,0
xgboost,48,"3,12,18,20,31,33","2,5,11,17,24,29",0,0
xgboost,49,"10,14,15,20,31,42","6,7,22,32,35,36",0,0
xgboost,50,"3,12,31,40,42,43","1,6,12,19,36,42",2,0
xgboost,51,"2,21,31,32,40,43","3,11,15,20,35,44",0,0
xgboost,52,"14,31,32,33,38,40","26,31,32,33,38,40",5,0
xgboost,53,"3,10,14,25,31,37","9,14,34,35,41,42",1,0
xgboost,54,"8,12,21,25,37,39","2,5,22,32,34,45",0,0
xgboost,55,"8,12,17,20,21,36","2,14,15,22,27,33",0,0
xgboost,56,"8,20,25,29,38,39","7,16,24,27,37,44",0,0
xgboost,57,"3,8,20,21,39,40","2,3,6,19,36,39",2,0
xgboost,58,"8,14,21,32,39,44","8,16,26,29,31,36",1,0
xgboost,59,"12,13,14,21,40,44","6,7,9,11,17,18",0,0
xgboost,60,"12,14,21,25,40,44","5,14,15,23,34,43",1,0
xgboost,61,"12,13,21,37,40,44","3,5,12,22,26,31",1,0
xgboost,62,"5,12,13,21,34,44","12,17,20,26,28,36",1,0
xgboost,63,"10,13,17,27,40,44","6,14,15,19,21,41",0,0
xgboost,64,"13,16,24,27,39,43","7,16,25,29,35,36",1,0
xgboost,65,"13,21,38,39,43,44","2,20,33,40,42,44",1,0
xgboost,66,"9,10,13,21,27,39","6,12,17,21,32,39",2,0
xgboost,67,"10,13,27,36,38,41","3,5,13,20,21,37",1,0
xgboost,68,"1,10,13,18,38,44","6,12,31,35,38,43",1,0
xgboost,69,"18,24,28,36,38,40","21,26,30,32,33,35",0,0
xgboost,70,"3,8,13,18,38,44","5,17,26,27,35,38",1,0
xgboost,71,"2,8,13,18,38,44","22,26,29,30,34,45",0,0
xgboost,72,"2,8,13,14,38,44","14,19,27,28,30,45",1,0
xgboost,73,"2,8,10,24,36,44","4,7,12,14,22,33",0,0
xgboost,74,"2,5,10,13,42,43","13,20,24,32,36,45",1,0
xgboost,75,"2,18,27,42,43,44","8,13,19,27,40,45",1,0
xgboost,76,"2,10,27,42,43,44","11,23,25,30,32,40",0,0
xgboost,77,"2,18,34,35,43,44","7,10,22,25,34,40",1,0
xgboost,78,"2,10,15,26,27,43","3,10,24,33,38,45",1,0
xgboost,79,"2,4,5,14,15,43","4,24,27,35,37,45",1,0
xgboost,80,"1,2,11,14,15,18","20,31,32,40,41,45",0,0
xgboost,81,"2,11,12,18,26,44","3,6,22,23,24,38",0,0
xgboost,82,"1,2,5,12,14,15","3,6,9,18,22,35",0,0
xgboost,83,"1,5,11,12,15,17","3,18,19,23,32,45",0,0
xgboost,84,"1,5,12,33,40,44","6,11,16,19,21,32",0,0
xgboost,85,"1,2,33,39,43,44","7,10,19,23,28,33",1,0
xgboost,86,"1,2,3,12,25,39","4,7,19,26,33,35",0,0
xgboost,87,"1,2,11,12,39,43","1,10,18,22,28,31",1,0
xgboost,88,"2,3,11,12,34,39","3,6,14,22,30,41",1,0
xgboost,89,"2,11,12,34,39,43","1,2,11,21,30,35",2,0
xgboost,90,"12,20,25,39,43,44","16,18,20,23,32,43",2,0
xgboost,91,"12,17,31,34,37,39","6,18,28,30,32,38",0,0
xgboost,92,"12,17,25,26,36,39","1,6,20,27,28,41",0,0
xgboost,93,"12,17,18,25,33,43","1,23,24,35,44,45",0,0
xgboost,94,"12,14,31,33,36,37","3,7,9,33,36,37",3,0
xgboost,95,"10,11,14,26,33,39","4,8,17,30,40,43",0,0
xgboost,96,"3,10,15,16,26,31","6,10,11,14,36,38",1,0
xgboost,97,"2,3,7,15,26,42","4,8,18,24,37,45",0,0
xgboost,98,"2,3,12,15,30,42","13,16,23,31,36,44",0,0
xgboost,99,"2,12,15,30,34,42","1,9,16,23,24,38",0,0
xgboost,100,"2,4,12,14,30,33","21,26,27,32,34,42",0,0
xgboost,101,"15,22,23,30,33,43","3,7,14,15,22,38",2,0
xgboost,102,"2,3,33,43,44,45","8,12,13,29,33,42",1,0
xgboost,103,"3,4,31,41,43,45","4,7,17,18,38,44",1,0
xgboost,104,"3,4,5,15,16,24","11,16,25,27,35,36",1,0
xgboost,105,"5,15,32,37,39,43","13,14,18,21,34,44",0,0
xgboost,106,"3,15,33,37,41,43","11,21,22,30,39,44",0,0
xgboost,107,"3,6,20,24,33,43","4,18,31,37,42,43",1,0
xgboost,108,"3,15,20,23,24,37","12,19,21,29,40,45",0,0
xgboost,109,"3,10,15,24,28,41","6,20,23,24,28,30",2,0
xgboost,110,"1,10,13,26,39,42","7,18,19,26,33,45",1,0
xgboost,111,"1,9,13,23,34,39","10,17,22,30,35,43",0,0
xgboost,112,"1,2,13,31,34,39","6,7,15,22,26,40",0,0
xgboost,113,"2,3,26,31,32,39","8,14,28,29,34,40",0,0
xgboost,114,"1,25,31,34,36,39","1,12,16,19,23,43",1,0
xgboost,115,"3,20,34,37,38,39","14,33,34,35,37,40",2,0
xgboost,116,"2,20,24,31,38,39","12,16,21,24,41,43",1,0
xgboost,117,"2,3,6,34,38,39","3,20,28,38,40,43",2,0
xgboost,118,"2,6,26,29,31,39","17,26,29,30,31,43",3,0
xgboost,119,"6,13,33,34,36,38","6,7,13,28,36,42",3,0
xgboost,120,"21,25,33,34,38,39","13,14,22,26,37,38",1,0
xgboost,121,"6,10,32,33,34,39","10,12,29,31,40,44",1,0
xgboost,122,"3,6,25,30,34,39","1,7,21,30,35,38",1,0
xgboost,123,"3,6,32,33,34,39","6,16,34,37,39,40",3,0
xgboost,124,"15,18,22,33,36,39","1,3,4,29,42,45",0,0
xgboost,125,"2,5,14,26,34,39","6,14,30,31,40,41",1,0
xgboost,126,"2,18,25,26,34,39","7,19,26,37,39,44",2,0
xgboost,127,"2,8,22,25,26,34","10,12,13,19,33,40",0,0
xgboost,128,"2,8,15,25,34,39","3,7,11,20,22,41",0,0
xgboost,129,"2,5,18,26,34,43","3,13,30,33,43,45",1,0
xgboost,130,"2,5,10,26,34,36","16,20,26,36,42,44",2,0
xgboost,131,"2,5,14,18,25,34","11,13,20,21,32,44",0,0
xgboost,132,"2,5,14,17,18,23","10,16,19,32,33,38",0,0
xgboost,133,"2,5,14,18,23,39","7,12,23,32,34,36",1,0
xgboost,134,"5,8,14,18,39,43","15,16,17,25,30,31",0,0
xgboost,135,"8,14,18,27,33,39","3,4,9,30,33,36",1,0
xgboost,136,"2,14,27,35,39,43","11,13,14,15,16,45",1,0
xgboost,137,"8,18,29,33,39,44","1,9,12,13,20,45",0,0
xgboost,138,"2,8,18,27,33,39","2,19,26,31,38,41",1,0
xgboost,139,"6,8,18,27,29,33","6,24,31,32,38,44",1,0
xgboost,140,"8,14,18,23,27,37","3,6,21,30,34,35",0,0
xgboost,141,"14,18,27,33,39,43","13,19,21,24,34,35",0,0
xgboost,142,"1,14,18,27,39,43","3,8,17,30,33,34",0,0
xgboost,143,"1,14,15,27,28,43","6,14,25,33,40,44",1,0
xgboost,144,"1,2,8,15,22,43","4,5,9,11,37,40",0,0
xgboost,145,"2,7,8,22,28,43","10,15,24,30,31,37",0,0
xgboost,146,"1,2,12,22,28,45","1,5,8,16,28,33",2,0
xgboost,147,"2,12,22,23,27,44","5,10,11,17,28,34",0,0
xgboost,148,"2,12,22,23,29,43","15,19,21,25,27,28",0,0
xgboost,149,"2,11,23,29,38,43","1,2,6,14,27,38",2,0
xgboost,150,"2,7,23,27,43,45","6,7,19,28,34,41",1,0
xgboost,151,"2,4,11,23,43,45","13,14,20,28,29,34",0,0
xgboost,152,"8,11,18,30,33,43","3,7,9,13,19,24",0,0
xgboost,153,"8,11,33,40,43,45","1,6,13,19,21,33",1,0
xgboost,154,"8,11,30,33,43,45","21,33,35,38,42,44",1,0
xgboost,155,"3,8,11,36,41,45","4,9,12,15,33,45",1,0
xgboost,156,"2,3,8,11,29,32","14,16,19,20,29,34",1,0
xgboost,157,"3,8,11,18,30,45","5,12,15,30,37,40",1,0
xgboost,158,"2,3,8,11,28,45","7,10,22,29,31,38",0,0
xgboost,159,"3,8,11,14,36,45","7,11,12,21,26,35",1,0
xgboost,160,"3,8,14,18,30,32","2,8,28,30,37,41",2,0
xgboost,161,"3,7,32,33,36,44","10,16,17,27,28,36",1,0
xgboost,162,"3,7,10,11,18,44","3,4,12,15,26,34",1,0
xgboost,163,"7,11,18,28,43,45","2,11,31,33,37,44",1,0
xgboost,164,"3,7,8,10,30,43","6,11,17,19,40,43",1,0
xgboost,165,"3,10,18,28,34,36","7,11,24,26,27,37",0,0
xgboost,166,"3,8,10,16,18,23","3,6,13,15,16,22",2,0
xgboost,167,"10,18,23,28,31,45","8,15,19,21,32,36",0,0
xgboost,168,"3,7,18,23,34,45","8,9,18,35,39,45",2,0
xgboost,169,"1,3,17,18,34,42","2,3,9,15,27,29",1,0
xgboost,170,"1,3,10,33,34,42","30,31,32,35,36,37",0,0
xgboost,171,"11,18,33,34,42,44","1,9,10,13,35,44",1,0
xgboost,172,"3,11,24,34,40,42","4,8,22,26,32,38",0,0
xgboost,173,"7,11,14,30,39,44","10,16,19,27,37,38",0,0
xgboost,174,"3,7,11,14,39,44","30,31,34,39,41,45",1,0
xgboost,175,"3,7,12,18,36,39","5,7,12,20,25,26",2,0
xgboost,176,"5,8,14,18,39,43","21,25,27,32,37,38",0,0
xgboost,177,"14,18,29,39,40,43","3,9,27,28,38,39",1,0
xgboost,178,"7,29,36,39,40,43","7,13,18,36,39,45",3,0
xgboost,179,"1,19,39,40,42,43","2,12,20,24,34,42",1,0
xgboost,180,"1,15,30,40,41,43","20,21,22,25,28,29",0,0
xgboost,181,"1,14,35,39,40,43","2,13,15,16,33,43",1,0
xgboost,182,"1,17,29,38,39,41","17,18,23,25,38,39",3,0
xgboost,183,"4,14,20,29,31,41","6,7,27,29,38,45",1,0
xgboost,184,"14,16,19,36,39,40","14,23,25,27,29,42",1,0
xgboost,185,"4,5,8,19,39,40","8,23,31,35,39,40",3,0
xgboost,186,"4,15,20,22,30,36","9,21,24,30,33,37",1,0
xgboost,187,"1,4,15,18,20,36","5,12,24,26,39,42",0,0
xgboost,188,"2,4,15,20,22,37","3,13,28,34,38,42",0,0
xgboost,189,"2,4,14,22,24,36","3,6,7,11,12,17",0,0
xgboost,190,"2,3,4,19,31,41","7,9,24,40,42,44",0,0
xgboost,191,"2,3,4,14,35,41","1,5,18,20,30,35",1,0
xgboost,192,"2,4,6,25,31,37","8,11,14,17,36,39",0,0
xgboost,193,"4,10,13,19,31,33","3,4,6,8,32,42",1,0
xgboost,194,"5,13,31,37,40,43","7,9,11,21,30,35",0,0
xgboost,195,"6,16,18,31,37,40","3,7,15,16,19,43",1,0
xgboost,196,"13,18,27,31,37,40","5,6,11,27,43,44",1,0
xgboost,197,"13,18,29,33,39,40","3,16,18,24,40,44",2,0
xgboost,198,"3,32,34,37,38,45","6,12,18,37,40,41",1,0
xgboost,199,"3,27,32,34,39,42","8,10,14,20,33,41",0,0
xgboost,200,"7,18,27,31,34,42","1,13,21,25,28,31",1,0
xgboost,201,"11,19,23,29,34,38","4,15,17,23,27,36",1,0
xgboost,202,"2,7,29,37,38,43","14,16,23,25,31,37",1,0
xgboost,203,"2,7,18,34,37,38","6,17,22,28,29,32",0,0
xgboost,204,"7,11,18,37,40,44","2,8,13,16,23,28",0,0
xgboost,205,"4,27,33,37,40,44","5,13,26,29,37,40",2,0
xgboost,206,"4,11,20,37,43,44","3,4,12,19,22,27",1,0
xgboost,207,"4,11,20,35,43,44","9,19,29,35,37,38",1,0
xgboost,208,"3,11,15,39,43,44","7,9,19,23,26,45",0,0
xgboost,209,"15,20,33,39,40,44","1,4,11,12,20,41",1,0
xgboost,210,"11,21,32,40,43,44","10,16,23,36,39,40",1,0
xgboost,211,"2,7,15,29,31,44","6,9,16,19,24,28",0,0
xgboost,212,"2,8,27,30,39,43","3,13,15,24,33,37",0,0
xgboost,213,"2,8,11,19,31,45","3,15,27,33,34,36",0,0
xgboost,214,"1,2,11,18,31,43","8,12,15,29,40,45",0,0
xgboost,215,"1,7,18,27,30,43","1,5,7,26,28,43",3,0
xgboost,216,"1,17,18,26,31,38","26,30,33,38,39,41",2,0
xgboost,217,"18,19,26,27,29,31","16,24,25,30,31,32",1,0
xgboost,218,"11,18,26,27,29,38","1,2,4,16,20,32",0,0
xgboost,219,"1,8,27,29,38,39","7,9,24,27,35,36",1,0
xgboost,220,"5,11,14,21,22,37","5,12,21,33,37,40",3,0
xgboost,221,"7,11,18,29,43,44","3,6,18,29,35,39",2,0
xgboost,222,"1,11,38,42,43,44","8,16,28,30,31,44",1,0
xgboost,223,"1,10,20,22,42,44","1,4,16,23,31,41",1,0
xgboost,224,"1,5,10,14,19,37","1,3,17,26,27,42",1,0
xgboost,225,"11,20,22,23,37,39","10,22,24,27,38,45",1,0
xgboost,226,"5,11,14,29,39,43","6,27,30,36,38,42",0,0
xgboost,227,"9,11,14,22,39,43","2,17,20,35,37,39",1,0
xgboost,228,"7,14,15,22,32,43","1,7,9,17,27,38",1,0
xgboost,229,"5,11,14,15,26,39","23,26,27,35,38,40",1,0
xgboost,230,"14,15,21,39,43,44","5,8,25,31,41,44",1,0
xgboost,231,"7,11,15,22,37,42","5,11,25,27,36,38",1,0
xgboost,232,"7,10,14,15,19,43","10,15,19,27,30,33",3,0
xgboost,233,"3,7,11,14,15,43","13,15,19,21,44,45",1,0
xgboost,234,"4,11,12,14,15,29","3,10,14,15,23,24",2,0
xgboost,235,"4,6,12,33,37,43","8,10,15,20,29,31",0,0
xgboost,236,"4,12,14,33,37,40","3,28,31,32,42,45",0,0
xgboost,237,"1,4,6,12,40,44","1,2,15,28,39,45",1,0
xgboost,238,"4,10,12,15,36,40","2,22,25,28,34,43",0,0
xgboost,239,"4,10,12,17,24,40","6,13,18,28,30,36",0,0
xgboost,240,"4,19,24,26,38,40","4,11,17,22,32,41",1,0
classifier_chain,0,"1,3,7,20,23,35","5,7,13,20,21,44",2,0
classifier_chain,1,"1,3,8,23,27,35","13,23,26,31,35,43",2,0
classifier_chain,2,"1,3,8,22,23,35","3,10,23,35,36,37",3,0
classifier_chain,3,"1,3,8,15,17,23","17,21,23,30,34,44",2,0
classifier_chain,4,"1,3,6,8,15,22","7,10,16,28,41,42",0,0
classifier_chain,5,"1,3,6,8,15,22","2,4,15,23,29,38",1,0
classifier_chain,6,"3,6,8,13,15,22","2,13,20,30,31,41",1,0
classifier_chain,7,"6,8,14,15,21,22","17,18,21,27,29,33",1,0
classifier_chain,8,"3,6,8,22,31,32","2,4,25,26,36,37",0,0
classifier_chain,9,"3,6,8,22,31,32","13,18,25,31,33,44",1,0
classifier_chain,10,"3,6,8,14,22,32","12,20,26,33,44,45",0,0
classifier_chain,11,"3,5,6,8,13,14","6,14,16,18,24,42",2,0
classifier_chain,12,"2,3,6,8,29,32","1,3,8,24,27,35",2,0
classifier_chain,13,"2,5,6,11,29,32","1,4,13,29,38,39",1,0
classifier_chain,14,"1,3,8,11,21,29","6,11,15,24,32,39",1,0
classifier_chain,15,"1,5,6,15,19,21","4,7,14,16,24,44",0,0
classifier_chain,16,"1,3,5,8,23,29","13,17,18,20,42,45",0,0
classifier_chain,17,"1,5,6,9,19,31","1,3,9,14,18,28",2,0
classifier_chain,18,"1,5,9,19,23,29","2,8,19,22,32,42",1,0
classifier_chain,19,"5,8,9,13,21,29","6,10,12,14,20,42",0,0
classifier_chain,20,"5,8,9,21,25,29","17,25,33,35,38,45",1,0
classifier_chain,21,"3,5,8,9,21,29","1,4,29,39,43,45",1,0
classifier_chain,22,"1,5,8,9,13,21","7,15,30,37,39,44",0,0
classifier_chain,23,"5,8,13,18,32,34","8,13,18,24,27,29",3,0
classifier_chain,24,"1,5,8,13,32,34","8,11,15,16,17,37",1,0
classifier_chain,25,"1,5,8,31,32,34","8,11,16,19,21,25",1,0
classifier_chain,26,"1,5,8,31,32,34","9,11,30,31,41,44",1,0
classifier_chain,27,"1,8,17,18,23,34","15,23,29,34,40,44",2,0
classifier_chain,28,"1,10,18,21,28,35","9,12,15,25,34,36",0,0
classifier_chain,29,"1,10,24,28,32,35","1,9,12,26,35,38",2,0
classifier_chain,30,"1,10,18,21,28,41","5,11,18,20,35,45",1,0
classifier_chain,31,"1,10,14,21,28,37","21,22,26,34,36,41",1,0
classifier_chain,32,"1,10,14,24,28,32","3,11,14,18,26,27",1,0
classifier_chain,33,"6,10,21,23,24,28","14,23,31,33,37,40",1,0
classifier_chain,34,"7,10,20,24,28,41","15,26,28,34,41,42",2,0
classifier_chain,35,"6,7,10,22,24,28","12,18,22,23,30,34",1,0
classifier_chain,36,"6,7,10,16,20,24","3,19,21,25,37,45",0,0
classifier_chain,37,"2,6,7,10,20,24","1,4,13,17,34,39",0,0
classifier_chain,38,"2,5,6,10,14,20","12,27,29,38,41,45",0,0
classifier_chain,39,"5,6,7,10,16,20","12,15,17,24,29,45",0,0
classifier_chain,40,"5,6,7,10,14,20","5,6,11,29,42,45",2,0
classifier_chain,41,"3,5,10,14,20,32","10,14,16,18,29,35",2,0
classifier_chain,42,"3,6,10,20,24,32","9,18,20,22,38,44",1,0
classifier_chain,43,"6,7,10,20,24,32","8,9,20,25,29,33",1,0
classifier_chain,44,"3,5,7,10,20,24","5,12,13,31,32,41",1,0
classifier_chain,45,"3,6,7,10,20,24","14,16,27,35,39,45",0,0
classifier_chain,46,"3,7,8,10,15,20","5,7,12,13,18,35",1,0
classifier_chain,47,"1,3,8,10,20,30","12,30,32,37,39,41",1,0
classifier_chain,48,"1,3,8,10,20,31","2,5,11,17,24,29",0,0
classifier_chain,49,"3,8,13,15,20,32","6,7,22,32,35,36",1,0
classifier_chain,50,"3,8,13,20,32,33","1,6,12,19,36,42",0,0
classifier_chain,51,"3,8,13,20,23,32","3,11,15,20,35,44",2,0
classifier_chain,52,"3,8,13,14,26,32","26,31,32,33,38,40",2,0
classifier_chain,53,"3,4,13,14,32,33","9,14,34,35,41,42",1,0
classifier_chain,54,"3,4,10,12,13,14","2,5,22,32,34,45",0,0
classifier_chain,55,"3,10,12,13,14,33","2,14,15,22,27,33",2,0
classifier_chain,56,"3,4,10,12,13,14","7,16,24,27,37,44",0,0
